,Timestamp,Activity,Scope,Name,Reason,Type,Source RSE,Destination RSE,Duration,Bytes,FTS Link,Source URL,Destination URL,Protocol,File size,data._id,data._version,data.created_at,data.dataset,data.datasetScope,data.datatype,data.did_type,data.event_timestamp,data.remote_access,data.rse_id,highlight,metadata._id,metadata._version,sort,did,temp,webui_link,webui_checksum
1288,"02/20/2024, 11:35:45 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357553._000086.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (73b11275 != 09e0ca68),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,17.0 s,10.21 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/054fc7d0-cfe4-11ee-80ef-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000086.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4d/90/DAOD_RPVLL.22357553._000086.pool.root.1,davs,10207247920,-804064799-1708428945000,1708428954,1708428872000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428945000,True,UNKNOWN,0,-804064799-1708428945000,1708428954,"1708428945000, 4705932",data16_13TeV:DAOD_RPVLL.22357553._000086.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357553._000086.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357553._000086.pool.root.1,
1289,"02/20/2024, 11:35:45 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358248._000085.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (9972cb9b != cc0cb34d),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.73 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/c742796a-cfe3-11ee-9a2d-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358248._000085.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fd/f1/DAOD_RPVLL.22358248._000085.pool.root.1,davs,9733710542,1883875740-1708428945000,1708428954,1708428719000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428945000,True,UNKNOWN,0,1883875740-1708428945000,1708428954,"1708428945000, 4700451",data16_13TeV:DAOD_RPVLL.22358248._000085.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358248._000085.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358248._000085.pool.root.1,
1290,"02/20/2024, 11:35:43 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357964._000025.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (9577ab9b != 67c612bf),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.36 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/dc390910-cfe3-11ee-977a-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357964._000025.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/b6/d8/DAOD_RPVLL.22357964._000025.pool.root.1,davs,7361226447,307154963-1708428943000,1708428954,1708428759000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428943000,True,UNKNOWN,0,307154963-1708428943000,1708428954,"1708428943000, 4705934",data16_13TeV:DAOD_RPVLL.22357964._000025.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357964._000025.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357964._000025.pool.root.1,
1291,"02/20/2024, 11:35:43 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357553._000216.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (56a21c1e != 8ef7d9fd),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,8.24 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/da9b1c74-cfe3-11ee-b0c6-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000216.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fb/a8/DAOD_RPVLL.22357553._000216.pool.root.1,davs,8236899548,1026608833-1708428943000,1708428954,1708428783000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428943000,True,UNKNOWN,0,1026608833-1708428943000,1708428954,"1708428943000, 4700653",data16_13TeV:DAOD_RPVLL.22357553._000216.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357553._000216.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357553._000216.pool.root.1,
1293,"02/20/2024, 11:35:31 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358007._000027.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (be8b3a46 != 6e228cc1),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,7.53 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/dfd30b66-cfe3-11ee-a5d4-fa163e2cda95,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000027.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/67/7a/DAOD_RPVLL.22358007._000027.pool.root.1,davs,7527740481,-12069012-1708428931000,1708428949,1708428805000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428931000,True,UNKNOWN,0,-12069012-1708428931000,1708428949,"1708428931000, 4700676",data16_13TeV:DAOD_RPVLL.22358007._000027.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358007._000027.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358007._000027.pool.root.1,
1294,"02/20/2024, 11:35:23 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358190._000216.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (f57733af != a8a8aaa3),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,15.0 s,9.83 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d07617da-cfe3-11ee-abce-fa163e017123,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358190._000216.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/ea/92/DAOD_RPVLL.22358190._000216.pool.root.1,davs,9826738470,-343478290-1708428923000,1708428949,1708428743000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428923000,True,UNKNOWN,0,-343478290-1708428923000,1708428949,"1708428923000, 4704551",data16_13TeV:DAOD_RPVLL.22358190._000216.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358190._000216.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358190._000216.pool.root.1,
1296,"02/20/2024, 11:35:07 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357553._000256.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (406fc44f != 51815c5a),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/0504037c-cfe4-11ee-8480-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357553._000256.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/0d/9a/DAOD_RPVLL.22357553._000256.pool.root.1,davs,9803170237,731030005-1708428907000,1708428933,1708428872000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428907000,True,UNKNOWN,0,731030005-1708428907000,1708428933,"1708428907000, 4701533",data16_13TeV:DAOD_RPVLL.22357553._000256.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357553._000256.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357553._000256.pool.root.1,
1298,"02/20/2024, 11:35:00 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358248._000037.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (591cd8d3 != 288e5568),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,9.55 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/d6bbb4ba-cfe3-11ee-92cb-fa163e087e6b,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358248._000037.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/4e/34/DAOD_RPVLL.22358248._000037.pool.root.1,davs,9548309241,349800133-1708428900000,1708428918,1708428752000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428900000,True,UNKNOWN,0,349800133-1708428900000,1708428918,"1708428900000, 4694178",data16_13TeV:DAOD_RPVLL.22358248._000037.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358248._000037.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358248._000037.pool.root.1,
1301,"02/20/2024, 11:34:47 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357373._000074.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (21bfbff0 != 71766a00),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,17.0 s,9.82 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/cd275364-cfe3-11ee-ba63-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357373._000074.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4e/72/DAOD_RPVLL.22357373._000074.pool.root.1,davs,9821931973,1688115782-1708428887000,1708428918,1708428732000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428887000,True,UNKNOWN,0,1688115782-1708428887000,1708428918,"1708428887000, 4936825",data16_13TeV:DAOD_RPVLL.22357373._000074.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357373._000074.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357373._000074.pool.root.1,
1303,"02/20/2024, 11:34:39 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357404._000084.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (13333bda != 29bfbd0c),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,8.27 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/ce65de26-cfe3-11ee-85dc-fa163ea14ea1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357404._000084.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/e8/9c/DAOD_RPVLL.22357404._000084.pool.root.1,davs,8272231905,-513597561-1708428879000,1708428918,1708428734000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428879000,True,UNKNOWN,0,-513597561-1708428879000,1708428918,"1708428879000, 4930346",data16_13TeV:DAOD_RPVLL.22357404._000084.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357404._000084.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357404._000084.pool.root.1,
1304,"02/20/2024, 11:34:36 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358093._000341.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (25119882 != 6186b6c1),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,7.76 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/db6ba7c2-cfe3-11ee-82aa-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358093._000341.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/a7/7a/DAOD_RPVLL.22358093._000341.pool.root.1,davs,7755290334,478254054-1708428876000,1708428918,1708428787000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428876000,True,UNKNOWN,0,478254054-1708428876000,1708428918,"1708428876000, 4940971",data16_13TeV:DAOD_RPVLL.22358093._000341.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358093._000341.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358093._000341.pool.root.1,
1305,"02/20/2024, 11:34:36 AM",Analysis Input,data16_hip8TeV,AOD.18219773._001470.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (274c666d != d79c28ed),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,17.0 s,8.51 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/bd5cc414-cfe3-11ee-8a87-fa163e5a92fb,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_hip8TeV/AOD.18219773._001470.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_hip8TeV/7e/9c/AOD.18219773._001470.pool.root.1,davs,8513112561,2015271607-1708428876000,1708428918,1708428709000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708428876000,True,UNKNOWN,0,2015271607-1708428876000,1708428918,"1708428876000, 4800599",data16_hip8TeV:AOD.18219773._001470.pool.root.1,data16_hip8TeV&name=AOD.18219773._001470.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_hip8TeV&name=AOD.18219773._001470.pool.root.1,
1306,"02/20/2024, 11:34:35 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357893._000009.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (9b96ad2a != 85d72c1d),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,17.0 s,10.79 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/beb89f40-cfe3-11ee-8a01-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357893._000009.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/51/79/DAOD_RPVLL.22357893._000009.pool.root.1,davs,10790583218,-1663080369-1708428875000,1708428918,1708428712000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428875000,True,UNKNOWN,0,-1663080369-1708428875000,1708428918,"1708428875000, 4801979",data16_13TeV:DAOD_RPVLL.22357893._000009.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357893._000009.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357893._000009.pool.root.1,
1309,"02/20/2024, 11:33:46 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357798._000091.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (9c963793 != e25d9d71),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,18.0 s,9.75 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/bdf7a89e-cfe3-11ee-8a8e-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357798._000091.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/99/db/DAOD_RPVLL.22357798._000091.pool.root.1,davs,9749467219,-598806653-1708428826000,1708428918,1708428748000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428826000,True,UNKNOWN,0,-598806653-1708428826000,1708428918,"1708428826000, 4850103",data16_13TeV:DAOD_RPVLL.22357798._000091.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357798._000091.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357798._000091.pool.root.1,
1310,"02/20/2024, 11:33:38 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357888._000222.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (f9d36827 != a161bb3b),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,17.0 s,9.56 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/b9c6bbac-cfe3-11ee-9a2d-fa163ea7ee69,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357888._000222.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/00/ef/DAOD_RPVLL.22357888._000222.pool.root.1,davs,9560928042,294588436-1708428818000,1708428918,1708428741000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428818000,True,UNKNOWN,0,294588436-1708428818000,1708428918,"1708428818000, 4850666",data16_13TeV:DAOD_RPVLL.22357888._000222.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357888._000222.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357888._000222.pool.root.1,
1312,"02/20/2024, 11:33:14 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358019._000253.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (bbd1a14f != 1ea82231),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,10.38 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/b9c7d262-cfe3-11ee-ba63-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000253.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/0f/57/DAOD_RPVLL.22358019._000253.pool.root.1,davs,10377728369,-1966982116-1708428794000,1708428918,1708428701000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428794000,True,UNKNOWN,0,-1966982116-1708428794000,1708428918,"1708428794000, 4946440",data16_13TeV:DAOD_RPVLL.22358019._000253.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358019._000253.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358019._000253.pool.root.1,
1313,"02/20/2024, 11:32:57 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358238._000194.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (4969e072 != 620e2c0e),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.52 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/bec9f074-cfe3-11ee-8a01-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358238._000194.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/7b/e1/DAOD_RPVLL.22358238._000194.pool.root.1,davs,7518380655,-477086731-1708428777000,1708428787,1708428752000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428777000,True,UNKNOWN,0,-477086731-1708428777000,1708428787,"1708428777000, 4682864",data16_13TeV:DAOD_RPVLL.22358238._000194.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358238._000194.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358238._000194.pool.root.1,
1315,"02/20/2024, 11:31:51 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357987._000031.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (eea6a988 != ab37e6e2),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,18.0 s,8.10 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/5fd9cba2-cfe3-11ee-bb90-fa163e017123,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357987._000031.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/61/c4/DAOD_RPVLL.22357987._000031.pool.root.1,davs,8100875527,-946542478-1708428711000,1708428720,1708428586000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428711000,True,UNKNOWN,0,-946542478-1708428711000,1708428720,"1708428711000, 4843950",data16_13TeV:DAOD_RPVLL.22357987._000031.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357987._000031.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357987._000031.pool.root.1,
1316,"02/20/2024, 11:30:26 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357733._000161.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (cef992a5 != 30d72ca0),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,9.71 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/5c58c582-cfe3-11ee-80ef-fa163ec3b00c,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357733._000161.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/29/98/DAOD_RPVLL.22357733._000161.pool.root.1,davs,9709885765,1292081197-1708428626000,1708428631,1708428574000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428626000,True,UNKNOWN,0,1292081197-1708428626000,1708428631,"1708428626000, 4805688",data16_13TeV:DAOD_RPVLL.22357733._000161.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357733._000161.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357733._000161.pool.root.1,
1319,"02/20/2024, 11:29:14 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22358360._000230.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (edc74818 != f71722ca),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,7.85 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/2dbf349a-cfe3-11ee-8f75-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358360._000230.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/f5/6d/DAOD_RPVLL.22358360._000230.pool.root.1,davs,7853553947,1645386322-1708428554000,1708428562,1708428506000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428554000,True,UNKNOWN,0,1645386322-1708428554000,1708428562,"1708428554000, 4750329",data16_13TeV:DAOD_RPVLL.22358360._000230.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22358360._000230.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22358360._000230.pool.root.1,
1321,"02/20/2024, 11:27:29 AM",Analysis Input,data16_13TeV,DAOD_RPVLL.22357753._000125.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (85d767f7 != e71f6f50),transfer-failed,SEAL_TEST,BNL-OSG2_DATADISK,16.0 s,10.29 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/eab39c2c-cfe2-11ee-97d1-fa163e5ce271,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357753._000125.pool.root.1?copy_mode=pull,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/9b/73/DAOD_RPVLL.22357753._000125.pool.root.1,davs,10287616123,-261269004-1708428449000,1708428459,1708428394000,UNKNOWN,UNKNOWN,DAOD_RPVLL,UNKNOWN,1708428449000,True,UNKNOWN,0,-261269004-1708428449000,1708428459,"1708428449000, 4731901",data16_13TeV:DAOD_RPVLL.22357753._000125.pool.root.1,data16_13TeV&name=DAOD_RPVLL.22357753._000125.pool.root.1,https://rucio-ui.cern.ch/did?scope=data16_13TeV&name=DAOD_RPVLL.22357753._000125.pool.root.1,
1323,"02/20/2024, 11:27:11 AM",Production Input,mc16_13TeV,AOD.14795494._006395.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (8ff907ce != ed3cb0c2),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,15.0 s,6.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/ea5b1dcc-cfe2-11ee-984a-fa163e5a92fb,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._006395.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/mc16_13TeV/43/14/AOD.14795494._006395.pool.root.1,davs,6800596387,-1310519655-1708428431000,1708428443,1708428397000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708428431000,True,UNKNOWN,0,-1310519655-1708428431000,1708428443,"1708428431000, 4719262",mc16_13TeV:AOD.14795494._006395.pool.root.1,mc16_13TeV&name=AOD.14795494._006395.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._006395.pool.root.1,
1324,"02/20/2024, 11:27:07 AM",Production Input,mc16_13TeV,AOD.14795494._006419.pool.root.1,DESTINATION CHECKSUM MISMATCH User-defined and destination ADLER32 do not match (0a3f7e8e != 6bf28a6c),transfer-failed,SEAL_TEST,CERN-PROD_DATADISK,16.0 s,6.80 GB,https://fts3-atlas.cern.ch:8449/fts3/ftsmon/#/job/e124278a-cfe2-11ee-ab34-fa163e9896b6,s3s://atlas-seal-cloud.cern.ch:443/rucio/mc16_13TeV/AOD.14795494._006419.pool.root.1?copy_mode=pull,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/mc16_13TeV/b6/eb/AOD.14795494._006419.pool.root.1,davs,6801442609,-396996356-1708428427000,1708428428,1708428383000,UNKNOWN,UNKNOWN,AOD,UNKNOWN,1708428427000,True,UNKNOWN,0,-396996356-1708428427000,1708428428,"1708428427000, 4726206",mc16_13TeV:AOD.14795494._006419.pool.root.1,mc16_13TeV&name=AOD.14795494._006419.pool.root.1,https://rucio-ui.cern.ch/did?scope=mc16_13TeV&name=AOD.14795494._006419.pool.root.1,
