,Unnamed: 0_x,Timestamp,Scope_x,Name_x,Source URL,Destination RSE,Destination URL,Rucio_Checksum,Destination_Checksum_x,Unnamed: 0_y,Name_y,Path,Size,Seal_Checksum,Destination_Checksum_y,status
407,498,"02/20/2024, 10:14:58 AM",data16_13TeV,DAOD_RPVLL.22357987._000302.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357987._000302.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/f9/fe/DAOD_RPVLL.22357987._000302.pool.root.1,186dc04f,f99d5296,498,/rucio/data16_13TeV/DAOD_RPVLL.22357987._000302.pool.root.1,7429608946,7.43GB,186dc04f,f99d5296,Transfer Error
400,491,"02/20/2024, 10:25:18 AM",data16_13TeV,DAOD_RPVLL.22357987._000320.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357987._000320.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/4d/db/DAOD_RPVLL.22357987._000320.pool.root.1,9eb73e3d,70b2f180,491,/rucio/data16_13TeV/DAOD_RPVLL.22357987._000320.pool.root.1,3327975303,3.328GB,9eb73e3d,70b2f180,Transfer Error
232,323,"02/20/2024, 01:23:14 PM",data16_13TeV,DAOD_RPVLL.22357998._000065.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357998._000065.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/63/d2/DAOD_RPVLL.22357998._000065.pool.root.1,a13392c2,4282db80,323,/rucio/data16_13TeV/DAOD_RPVLL.22357998._000065.pool.root.1,10261682957,10.26GB,a13392c2,4282db80,Transfer Error
109,199,"02/20/2024, 04:37:44 PM",data16_13TeV,DAOD_RPVLL.22357998._000138.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22357998._000138.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/b9/de/DAOD_RPVLL.22357998._000138.pool.root.1,a3ce4cd7,59db99c7,199,/rucio/data16_13TeV/DAOD_RPVLL.22357998._000138.pool.root.1,7031841026,7.032GB,a3ce4cd7,59db99c7,Transfer Error
59,149,"02/20/2024, 05:32:53 PM",data16_13TeV,DAOD_RPVLL.22358007._000002.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000002.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/fd/c2/DAOD_RPVLL.22358007._000002.pool.root.1,e821bd40,ce827ffc,149,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000002.pool.root.1,10791800485,10.79GB,e821bd40,ce827ffc,Transfer Error
222,313,"02/20/2024, 01:30:37 PM",data16_13TeV,DAOD_RPVLL.22358007._000014.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000014.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/84/79/DAOD_RPVLL.22358007._000014.pool.root.1,68a6dc03,9c290768,313,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000014.pool.root.1,7791876966,7.792GB,68a6dc03,9c290768,Transfer Error
21,110,"02/20/2024, 06:05:39 PM",data16_13TeV,DAOD_RPVLL.22358007._000018.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000018.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4b/b1/DAOD_RPVLL.22358007._000018.pool.root.1,eed155f8,0a313573,110,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000018.pool.root.1,7781326774,7.781GB,eed155f8,0a313573,Transfer Error
77,167,"02/20/2024, 05:18:26 PM",data16_13TeV,DAOD_RPVLL.22358007._000021.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000021.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/2d/35/DAOD_RPVLL.22358007._000021.pool.root.1,e7ff9448,0a07bb84,167,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000021.pool.root.1,7574030426,7.574GB,e7ff9448,0a07bb84,Transfer Error
121,211,"02/20/2024, 04:25:17 PM",data16_13TeV,DAOD_RPVLL.22358007._000025.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000025.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/37/31/DAOD_RPVLL.22358007._000025.pool.root.1,026602c1,5b300ba8,211,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000025.pool.root.1,7436602822,7.437GB,026602c1,5b300ba8,Transfer Error
328,419,"02/20/2024, 11:35:31 AM",data16_13TeV,DAOD_RPVLL.22358007._000027.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000027.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/67/7a/DAOD_RPVLL.22358007._000027.pool.root.1,be8b3a46,6e228cc1,419,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000027.pool.root.1,7527740481,7.528GB,be8b3a46,6e228cc1,Transfer Error
15,104,"02/20/2024, 06:10:12 PM",data16_13TeV,DAOD_RPVLL.22358007._000035.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000035.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/56/70/DAOD_RPVLL.22358007._000035.pool.root.1,57125fbe,c7aa22b8,104,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000035.pool.root.1,9381269327,9.381GB,57125fbe,c7aa22b8,Transfer Error
434,525,"02/20/2024, 09:25:20 AM",data16_13TeV,DAOD_RPVLL.22358007._000048.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000048.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/3b/2e/DAOD_RPVLL.22358007._000048.pool.root.1,7726d4fb,891f5b36,525,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000048.pool.root.1,7303537766,7.304GB,7726d4fb,891f5b36,Transfer Error
211,302,"02/20/2024, 01:50:20 PM",data16_13TeV,DAOD_RPVLL.22358007._000051.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000051.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/ce/46/DAOD_RPVLL.22358007._000051.pool.root.1,04696517,0fa57df0,302,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000051.pool.root.1,10252992451,10.25GB,04696517,0fa57df0,Transfer Error
313,404,"02/20/2024, 11:44:59 AM",data16_13TeV,DAOD_RPVLL.22358007._000052.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000052.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/16/dc/DAOD_RPVLL.22358007._000052.pool.root.1,59d3b0ad,38b1e87d,404,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000052.pool.root.1,10361405198,10.36GB,59d3b0ad,38b1e87d,Transfer Error
246,337,"02/20/2024, 01:02:21 PM",data16_13TeV,DAOD_RPVLL.22358007._000058.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000058.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/b5/6c/DAOD_RPVLL.22358007._000058.pool.root.1,2a8eff00,d5469099,337,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000058.pool.root.1,9706801235,9.707GB,2a8eff00,d5469099,Transfer Error
297,388,"02/20/2024, 12:14:30 PM",data16_13TeV,DAOD_RPVLL.22358007._000059.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000059.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/3a/58/DAOD_RPVLL.22358007._000059.pool.root.1,3c65adef,bec3c8e7,388,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000059.pool.root.1,9388231980,9.388GB,3c65adef,bec3c8e7,Transfer Error
303,394,"02/20/2024, 11:54:33 AM",data16_13TeV,DAOD_RPVLL.22358007._000066.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000066.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/d2/19/DAOD_RPVLL.22358007._000066.pool.root.1,93c899b3,b26ad69b,394,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000066.pool.root.1,7051912695,7.052GB,93c899b3,b26ad69b,Transfer Error
265,356,"02/20/2024, 12:42:01 PM",data16_13TeV,DAOD_RPVLL.22358007._000067.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000067.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/14/e9/DAOD_RPVLL.22358007._000067.pool.root.1,076a746f,a599d0c5,356,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000067.pool.root.1,10325844472,10.33GB,076a746f,a599d0c5,Transfer Error
377,468,"02/20/2024, 10:49:58 AM",data16_13TeV,DAOD_RPVLL.22358007._000069.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000069.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/a3/90/DAOD_RPVLL.22358007._000069.pool.root.1,151e760f,82590e65,468,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000069.pool.root.1,10033493348,10.03GB,151e760f,82590e65,Transfer Error
288,379,"02/20/2024, 12:34:31 PM",data16_13TeV,DAOD_RPVLL.22358007._000076.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000076.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/f0/f2/DAOD_RPVLL.22358007._000076.pool.root.1,92c88449,836dda2b,379,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000076.pool.root.1,9911847638,9.912GB,92c88449,836dda2b,Transfer Error
86,176,"02/20/2024, 05:05:03 PM",data16_13TeV,DAOD_RPVLL.22358007._000083.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000083.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/76/2e/DAOD_RPVLL.22358007._000083.pool.root.1,f3219bee,d1eba751,176,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000083.pool.root.1,8702584183,8.703GB,f3219bee,d1eba751,Transfer Error
32,122,"02/20/2024, 05:56:06 PM",data16_13TeV,DAOD_RPVLL.22358007._000084.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000084.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/4f/71/DAOD_RPVLL.22358007._000084.pool.root.1,b23f2951,c15ea311,122,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000084.pool.root.1,9669729407,9.67GB,b23f2951,c15ea311,Transfer Error
54,144,"02/20/2024, 05:38:18 PM",data16_13TeV,DAOD_RPVLL.22358007._000088.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000088.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/b5/b6/DAOD_RPVLL.22358007._000088.pool.root.1,1ca22d3f,ccdbda44,144,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000088.pool.root.1,9313330355,9.313GB,1ca22d3f,ccdbda44,Transfer Error
281,372,"02/20/2024, 12:36:59 PM",data16_13TeV,DAOD_RPVLL.22358007._000093.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000093.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/6a/2b/DAOD_RPVLL.22358007._000093.pool.root.1,48a99b21,05a28b58,372,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000093.pool.root.1,9035545084,9.036GB,48a99b21,05a28b58,Transfer Error
20,109,"02/20/2024, 06:08:42 PM",data16_13TeV,DAOD_RPVLL.22358007._000094.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000094.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/92/a1/DAOD_RPVLL.22358007._000094.pool.root.1,469c876b,b962c069,109,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000094.pool.root.1,8374434714,8.374GB,469c876b,b962c069,Transfer Error
7,96,"02/20/2024, 06:17:51 PM",data16_13TeV,DAOD_RPVLL.22358007._000103.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000103.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/9e/09/DAOD_RPVLL.22358007._000103.pool.root.1,0e42ac17,f492dc70,96,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000103.pool.root.1,7380321737,7.38GB,0e42ac17,f492dc70,Transfer Error
441,532,"02/20/2024, 08:45:18 AM",data16_13TeV,DAOD_RPVLL.22358007._000104.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358007._000104.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/9f/7d/DAOD_RPVLL.22358007._000104.pool.root.1,353b95db,ddf9206c,532,/rucio/data16_13TeV/DAOD_RPVLL.22358007._000104.pool.root.1,10053648874,10.05GB,353b95db,ddf9206c,Transfer Error
167,257,"02/20/2024, 02:53:37 PM",data16_13TeV,DAOD_RPVLL.22358019._000076.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000076.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/fb/dc/DAOD_RPVLL.22358019._000076.pool.root.1,ead04597,1a807c79,257,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000076.pool.root.1,9893776329,9.894GB,ead04597,1a807c79,Transfer Error
306,397,"02/20/2024, 11:53:55 AM",data16_13TeV,DAOD_RPVLL.22358019._000086.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000086.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/80/8e/DAOD_RPVLL.22358019._000086.pool.root.1,5f37d15a,9e7a0869,397,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000086.pool.root.1,9444814978,9.445GB,5f37d15a,9e7a0869,Transfer Error
394,485,"02/20/2024, 10:30:25 AM",data16_13TeV,DAOD_RPVLL.22358019._000098.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000098.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/78/1b/DAOD_RPVLL.22358019._000098.pool.root.1,166b1748,3f1db7cb,485,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000098.pool.root.1,9190490573,9.19GB,166b1748,3f1db7cb,Transfer Error
166,256,"02/20/2024, 02:54:27 PM",data16_13TeV,DAOD_RPVLL.22358019._000180.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000180.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/cf/93/DAOD_RPVLL.22358019._000180.pool.root.1,3acfbac7,22e75881,256,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000180.pool.root.1,7829506540,7.83GB,3acfbac7,22e75881,Transfer Error
61,151,"02/20/2024, 05:26:18 PM",data16_13TeV,DAOD_RPVLL.22358019._000204.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000204.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/69/67/DAOD_RPVLL.22358019._000204.pool.root.1,5353fd2e,cf37edcb,151,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000204.pool.root.1,9628055485,9.628GB,5353fd2e,cf37edcb,Transfer Error
379,470,"02/20/2024, 10:49:01 AM",data16_13TeV,DAOD_RPVLL.22358019._000209.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000209.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/f5/be/DAOD_RPVLL.22358019._000209.pool.root.1,1b988d98,a3f23c28,470,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000209.pool.root.1,9655072300,9.655GB,1b988d98,a3f23c28,Transfer Error
238,329,"02/20/2024, 01:13:31 PM",data16_13TeV,DAOD_RPVLL.22358019._000234.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000234.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/ef/1c/DAOD_RPVLL.22358019._000234.pool.root.1,fc391d05,b07f460d,329,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000234.pool.root.1,8995029919,8.995GB,fc391d05,b07f460d,Transfer Error
334,425,"02/20/2024, 11:33:14 AM",data16_13TeV,DAOD_RPVLL.22358019._000253.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000253.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/0f/57/DAOD_RPVLL.22358019._000253.pool.root.1,bbd1a14f,1ea82231,425,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000253.pool.root.1,10377728369,10.38GB,bbd1a14f,1ea82231,Transfer Error
272,363,"02/20/2024, 12:39:29 PM",data16_13TeV,DAOD_RPVLL.22358019._000274.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358019._000274.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/da/a0/DAOD_RPVLL.22358019._000274.pool.root.1,7a712dcc,521db3eb,363,/rucio/data16_13TeV/DAOD_RPVLL.22358019._000274.pool.root.1,7988241471,7.988GB,7a712dcc,521db3eb,Transfer Error
290,381,"02/20/2024, 12:34:28 PM",data16_13TeV,DAOD_RPVLL.22358050._000002.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358050._000002.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/3a/bf/DAOD_RPVLL.22358050._000002.pool.root.1,474d0885,c2063fe7,381,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000002.pool.root.1,10151726610,10.15GB,474d0885,c2063fe7,Transfer Error
207,298,"02/20/2024, 01:56:44 PM",data16_13TeV,DAOD_RPVLL.22358050._000062.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358050._000062.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/59/c3/DAOD_RPVLL.22358050._000062.pool.root.1,bce5d455,2eeaa7a5,298,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000062.pool.root.1,7115886266,7.116GB,bce5d455,2eeaa7a5,Transfer Error
2,91,"02/20/2024, 06:25:09 PM",data16_13TeV,DAOD_RPVLL.22358050._000082.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358050._000082.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/84/5f/DAOD_RPVLL.22358050._000082.pool.root.1,cf797ca6,665e8955,91,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000082.pool.root.1,7265073567,7.265GB,cf797ca6,665e8955,Transfer Error
388,479,"02/20/2024, 10:44:00 AM",data16_13TeV,DAOD_RPVLL.22358050._000174.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358050._000174.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/8c/ed/DAOD_RPVLL.22358050._000174.pool.root.1,3341434f,25e23f5f,479,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000174.pool.root.1,8236367781,8.236GB,3341434f,25e23f5f,Transfer Error
432,523,"02/20/2024, 09:28:13 AM",data16_13TeV,DAOD_RPVLL.22358050._000255.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358050._000255.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/e6/6a/DAOD_RPVLL.22358050._000255.pool.root.1,d1ba99cc,9678be19,523,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000255.pool.root.1,10430860678,10.43GB,d1ba99cc,9678be19,Transfer Error
273,364,"02/20/2024, 12:39:29 PM",data16_13TeV,DAOD_RPVLL.22358050._000308.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358050._000308.pool.root.1?copy_mode=pull,BNL-OSG2_DATADISK,davs://dcgftp.usatlas.bnl.gov:443/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/de/b5/DAOD_RPVLL.22358050._000308.pool.root.1,bc4475b3,a7123595,364,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000308.pool.root.1,8571370960,8.571GB,bc4475b3,a7123595,Transfer Error
30,119,"02/20/2024, 05:58:36 PM",data16_13TeV,DAOD_RPVLL.22358050._000322.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358050._000322.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/97/a9/DAOD_RPVLL.22358050._000322.pool.root.1,32d01e86,835a6328,119,/rucio/data16_13TeV/DAOD_RPVLL.22358050._000322.pool.root.1,9463981489,9.464GB,32d01e86,835a6328,Transfer Error
200,290,"02/20/2024, 02:17:32 PM",data16_13TeV,DAOD_RPVLL.22358072._000138.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358072._000138.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/0c/85/DAOD_RPVLL.22358072._000138.pool.root.1,8df2da1d,b428ff9f,290,/rucio/data16_13TeV/DAOD_RPVLL.22358072._000138.pool.root.1,10344065595,10.34GB,8df2da1d,b428ff9f,Transfer Error
353,444,"02/20/2024, 11:12:54 AM",data16_13TeV,DAOD_RPVLL.22358072._000184.pool.root.1,s3s://atlas-seal-cloud.cern.ch:443/rucio/data16_13TeV/DAOD_RPVLL.22358072._000184.pool.root.1?copy_mode=pull,CERN-PROD_DATADISK,davs://eosatlas.cern.ch:443/eos/atlas/atlasdatadisk/rucio/data16_13TeV/b1/96/DAOD_RPVLL.22358072._000184.pool.root.1,5141f8ad,cd1c4a7d,444,/rucio/data16_13TeV/DAOD_RPVLL.22358072._000184.pool.root.1,8441307075,8.441GB,5141f8ad,cd1c4a7d,Transfer Error
